Zipcode,Population,Median Age,Household Income,Per Capita Income,Poverty Count,State,Poverty Rate
12916,2044.0,44.2,55865.0,29750.0,419.0,5.0,20.499021526418787
12917,1139.0,46.9,55417.0,28774.0,156.0,28.0,13.69622475856014
12918,2145.0,43.1,58906.0,28913.0,207.0,108.0,9.65034965034965
12919,2936.0,41.9,42226.0,21366.0,515.0,76.0,17.540871934604905
12920,2720.0,43.1,50150.0,22317.0,541.0,76.0,19.889705882352942
12921,2394.0,45.6,63750.0,31089.0,137.0,33.0,5.722639933166249
12922,37.0,56.9,53125.0,28581.0,4.0,13.0,10.81081081081081
12923,637.0,42.3,40375.0,21225.0,114.0,18.0,17.896389324960754
12924,135.0,33.0,39479.0,16321.0,18.0,0.0,13.333333333333334
12926,2015.0,44.2,50500.0,25920.0,251.0,58.0,12.456575682382134
12927,232.0,61.0,43750.0,28243.0,34.0,41.0,14.655172413793103
12928,1882.0,44.9,44669.0,22748.0,177.0,35.0,9.404888416578109
12929,3864.0,38.3,45795.0,5331.0,139.0,26.0,3.5973084886128364
12930,815.0,37.9,45357.0,21700.0,154.0,14.0,18.895705521472394
12932,1374.0,51.4,46875.0,24986.0,189.0,64.0,13.755458515283843
12933,12.0,23.5,-666666666.0,,0.0,0.0,0.0
12934,1077.0,37.1,38393.0,19686.0,307.0,21.0,28.505106778087278
12935,1571.0,43.5,48514.0,28140.0,178.0,53.0,11.330362826225334
12936,543.0,45.6,60147.0,30183.0,65.0,13.0,11.970534069981584
12937,1655.0,42.0,40719.0,21208.0,322.0,24.0,19.45619335347432
12939,219.0,37.6,54688.0,30292.0,17.0,13.0,7.762557077625571
12941,1487.0,45.0,61250.0,26352.0,126.0,35.0,8.47343644922663
12942,839.0,51.6,47050.0,31955.0,105.0,36.0,12.514898688915375
12943,188.0,50.2,51591.0,26731.0,0.0,27.0,0.0
12944,4305.0,46.1,47197.0,25618.0,631.0,88.0,14.657375145180023
12945,467.0,62.4,71250.0,37117.0,0.0,8.0,0.0
12946,5287.0,42.9,55917.0,32726.0,530.0,321.0,10.02458861358048
12950,987.0,44.2,46667.0,19789.0,95.0,8.0,9.625126646403242
12952,576.0,37.5,42813.0,19946.0,190.0,7.0,32.986111111111114
12953,15664.0,38.5,48684.0,18730.0,2355.0,284.0,15.03447395301328
12955,469.0,44.4,64018.0,23838.0,76.0,16.0,16.204690831556505
12956,1340.0,38.9,65125.0,23224.0,123.0,94.0,9.17910447761194
12957,1898.0,41.8,34783.0,21080.0,466.0,18.0,24.552160168598526
12958,1944.0,38.3,40456.0,20986.0,419.0,0.0,21.55349794238683
12959,1370.0,48.4,44286.0,26842.0,170.0,0.0,12.408759124087592
12960,1554.0,37.8,75781.0,24654.0,76.0,19.0,4.890604890604891
12962,5656.0,42.6,68852.0,34235.0,530.0,73.0,9.370579915134371
12965,500.0,44.9,38542.0,19406.0,76.0,3.0,15.2
12966,3189.0,37.3,42200.0,19641.0,884.0,41.0,27.720288491690184
12967,1191.0,38.3,44145.0,16948.0,302.0,8.0,25.356842989084804
12969,421.0,45.6,40250.0,23385.0,85.0,61.0,20.19002375296912
12970,963.0,20.9,45000.0,12364.0,36.0,16.0,3.7383177570093458
12972,6112.0,43.8,66141.0,32704.0,452.0,72.0,7.395287958115183
12973,189.0,51.6,60000.0,23107.0,18.0,1.0,9.523809523809524
12974,1206.0,45.0,40500.0,24565.0,178.0,80.0,14.759535655058043
12975,355.0,43.3,70509.0,36026.0,16.0,6.0,4.507042253521127
12976,179.0,53.0,61250.0,39726.0,4.0,6.0,2.2346368715083798
12977,1720.0,35.8,-666666666.0,6306.0,0.0,0.0,0.0
12979,2241.0,44.3,64417.0,34533.0,231.0,59.0,10.307898259705489
12980,1358.0,47.5,40774.0,23109.0,291.0,115.0,21.428571428571427
12981,2376.0,39.8,54886.0,28467.0,264.0,16.0,11.11111111111111
12983,7702.0,47.0,50833.0,29372.0,1062.0,228.0,13.788626330823163
12985,1343.0,38.2,39722.0,23422.0,266.0,2.0,19.806403574087863
12986,6181.0,39.5,50958.0,26099.0,771.0,448.0,12.473709755702961
12987,259.0,56.3,33942.0,28363.0,46.0,3.0,17.76061776061776
12989,923.0,50.2,62656.0,31172.0,82.0,53.0,8.884073672806068
12992,5103.0,40.0,50403.0,25460.0,1052.0,25.0,20.615324319028023
12993,1527.0,50.5,43704.0,26794.0,174.0,81.0,11.394891944990176
12996,1947.0,53.5,44643.0,24720.0,218.0,165.0,11.196712891628145
12997,1331.0,43.0,65850.0,28586.0,108.0,33.0,8.11419984973704
12998,345.0,34.6,27684.0,13712.0,68.0,42.0,19.71014492753623
13020,132.0,44.7,45750.0,17452.0,41.0,0.0,31.060606060606062
13021,39135.0,42.4,47486.0,26780.0,4980.0,1133.0,12.725182062092756
13024,1644.0,38.1,-666666666.0,186.0,0.0,0.0,0.0
13026,1831.0,35.6,65750.0,26756.0,157.0,7.0,8.574549426542873
13027,31295.0,45.2,69368.0,34629.0,2081.0,520.0,6.649624540661447
13028,1426.0,47.1,40000.0,27951.0,137.0,40.0,9.607293127629733
13029,7385.0,37.9,68729.0,31624.0,897.0,100.0,12.146242383209207
13030,4069.0,44.5,60871.0,28920.0,480.0,152.0,11.796510199066109
13031,15681.0,42.8,70259.0,33773.0,1014.0,170.0,6.4664243351827055
13032,12811.0,44.4,51581.0,26359.0,1663.0,219.0,12.98103192568886
13033,3792.0,40.0,60326.0,25980.0,378.0,38.0,9.968354430379748
13034,1896.0,45.5,57000.0,31227.0,95.0,50.0,5.010548523206751
13035,8605.0,46.1,70168.0,36664.0,511.0,32.0,5.938407902382336
13036,8476.0,43.3,51722.0,24665.0,859.0,84.0,10.134497404436054
13037,8758.0,41.7,64508.0,29415.0,718.0,94.0,8.198218771408998
13039,17878.0,39.0,79474.0,33820.0,865.0,157.0,4.838348808591565
13040,2502.0,41.8,46369.0,22481.0,317.0,35.0,12.66986410871303
13041,11024.0,37.6,78929.0,32189.0,718.0,127.0,6.513062409288825
13042,2856.0,37.6,55625.0,21900.0,725.0,59.0,25.38515406162465
13044,2374.0,44.7,61027.0,28978.0,73.0,113.0,3.074978938500421
13045,29816.0,32.7,46204.0,23102.0,4649.0,628.0,15.592299436544137
13052,1698.0,47.1,53958.0,26104.0,248.0,46.0,14.605418138987044
13053,4434.0,45.5,62917.0,35827.0,316.0,44.0,7.126747857465043
13054,1699.0,44.0,51897.0,22608.0,491.0,0.0,28.899352560329607
13057,14539.0,46.2,55848.0,29732.0,1376.0,661.0,9.464199738634019
13060,2808.0,46.6,57083.0,27890.0,318.0,28.0,11.324786324786325
13061,1110.0,49.8,59861.0,28983.0,169.0,38.0,15.225225225225225
13063,1974.0,39.4,78352.0,31606.0,56.0,4.0,2.8368794326241136
13066,12115.0,47.3,77004.0,46222.0,537.0,523.0,4.43252166735452
13068,5830.0,42.0,65813.0,30137.0,580.0,79.0,9.948542024013722
13069,25314.0,38.7,43858.0,22121.0,5022.0,653.0,19.8388243659635
13071,914.0,35.2,63750.0,24651.0,140.0,6.0,15.317286652078774
13072,733.0,46.0,50938.0,21306.0,115.0,15.0,15.688949522510232
13073,6405.0,41.6,54133.0,29472.0,773.0,63.0,12.068696330991413
13074,4284.0,43.2,50992.0,23177.0,722.0,52.0,16.85340802987862
13076,2512.0,43.2,51694.0,25028.0,308.0,0.0,12.261146496815286
13077,6895.0,40.9,57366.0,26614.0,623.0,85.0,9.035532994923859
13078,10397.0,46.6,83558.0,47202.0,476.0,86.0,4.578243724151197
13080,3773.0,43.7,58889.0,27081.0,233.0,56.0,6.175457195865359
13081,1030.0,50.4,58173.0,36924.0,103.0,48.0,10.0
13082,4511.0,45.2,58077.0,28596.0,379.0,104.0,8.401684770560852
13083,1637.0,39.0,49952.0,23357.0,283.0,28.0,17.287721441661574
13084,3976.0,38.8,66513.0,33113.0,373.0,49.0,9.38128772635815
13087,203.0,58.3,133750.0,48211.0,11.0,0.0,5.41871921182266
13088,22457.0,45.5,53091.0,30138.0,2000.0,547.0,8.905909070668388
13090,30630.0,38.2,68411.0,31268.0,2977.0,112.0,9.71922951354881
13092,2640.0,43.3,63125.0,25878.0,305.0,18.0,11.553030303030303
13101,2367.0,43.6,60344.0,25443.0,225.0,33.0,9.505703422053232
13102,9.0,-666666666.0,-666666666.0,,0.0,0.0,0.0
13104,16000.0,43.1,99631.0,48906.0,755.0,170.0,4.71875
13108,6450.0,44.7,75278.0,37124.0,230.0,90.0,3.565891472868217
13110,2257.0,49.8,70769.0,34629.0,118.0,104.0,5.228178998670802
13111,1623.0,43.5,52019.0,22369.0,457.0,13.0,28.1577325939618
13112,1950.0,39.4,55000.0,26402.0,392.0,122.0,20.102564102564102
13113,264.0,37.1,61875.0,23171.0,19.0,0.0,7.196969696969697
13114,6772.0,37.5,52188.0,23746.0,1339.0,51.0,19.77259303012404
13115,192.0,33.9,40833.0,22672.0,97.0,0.0,50.520833333333336
13116,3514.0,33.9,59209.0,30814.0,92.0,13.0,2.6180990324416618
13117,269.0,44.9,54750.0,21189.0,30.0,1.0,11.152416356877323
13118,6247.0,41.2,56375.0,23232.0,578.0,76.0,9.252441171762445
13120,1929.0,41.1,55795.0,25841.0,213.0,111.0,11.04199066874028
13122,1325.0,36.5,61518.0,22753.0,82.0,0.0,6.188679245283019
13123,229.0,58.1,66875.0,29783.0,0.0,37.0,0.0
13124,78.0,42.5,46094.0,31176.0,0.0,2.0,0.0
13126,36772.0,35.0,47467.0,24260.0,6772.0,692.0,18.416186228652236
13131,3493.0,42.8,51847.0,23762.0,666.0,43.0,19.066704838247926
13132,3347.0,47.6,57688.0,28287.0,340.0,38.0,10.158350761876306
13134,97.0,52.1,44583.0,19654.0,15.0,0.0,15.463917525773196
13135,7065.0,40.2,49576.0,24476.0,1196.0,149.0,16.928520877565465
13136,485.0,41.8,42212.0,19366.0,106.0,9.0,21.855670103092784
13138,0.0,-666666666.0,-666666666.0,-666666666.0,0.0,0.0,
13140,4362.0,44.0,49681.0,22810.0,561.0,52.0,12.861072902338377
13141,583.0,37.2,44853.0,22721.0,117.0,18.0,20.06861063464837
13142,6058.0,41.3,45542.0,23222.0,1073.0,118.0,17.712116209970286
13143,2894.0,43.1,46944.0,19782.0,332.0,26.0,11.472011057360055
13144,1964.0,34.6,43404.0,17824.0,336.0,0.0,17.10794297352342
13145,2028.0,42.1,44313.0,22623.0,362.0,72.0,17.850098619329387
13146,2082.0,46.0,44954.0,21465.0,296.0,36.0,14.217098943323727
13147,1286.0,41.8,66875.0,33404.0,81.0,24.0,6.298600311041991
13148,10808.0,42.6,49393.0,26289.0,1466.0,219.0,13.564026646928202
13152,8150.0,50.3,86380.0,52810.0,379.0,206.0,4.6503067484662575
13153,201.0,50.2,47250.0,30528.0,20.0,9.0,9.950248756218905
13155,742.0,41.4,45179.0,20727.0,131.0,2.0,17.654986522911052
13156,2152.0,45.1,55773.0,25767.0,168.0,78.0,7.806691449814126
13157,729.0,54.0,39750.0,23614.0,54.0,134.0,7.407407407407407
13158,1573.0,44.6,45500.0,24122.0,173.0,20.0,10.998092816274635
13159,5370.0,43.8,72745.0,32980.0,363.0,45.0,6.759776536312849
13160,2128.0,41.5,64630.0,27230.0,241.0,36.0,11.325187969924812
13162,519.0,42.3,81571.0,59887.0,0.0,30.0,0.0
13163,419.0,34.9,49444.0,21323.0,102.0,16.0,24.343675417661096
13164,2494.0,38.1,72750.0,29708.0,108.0,60.0,4.330392943063352
13165,10753.0,41.7,48344.0,24576.0,1444.0,225.0,13.428810564493629
13166,5534.0,43.5,56628.0,26577.0,517.0,49.0,9.342247921937116
13167,3096.0,41.2,51250.0,23403.0,538.0,14.0,17.377260981912144
13202,5878.0,27.1,15565.0,17982.0,2856.0,412.0,48.587955086764204
13203,16406.0,34.3,30731.0,21115.0,5662.0,811.0,34.511763988784594
13204,19896.0,30.6,28220.0,17502.0,7851.0,1403.0,39.46019300361882
13205,18729.0,35.3,30284.0,17858.0,6060.0,848.0,32.35623898766619
13206,16428.0,36.6,38264.0,23685.0,3501.0,1117.0,21.31117604090577
13207,13110.0,34.2,44741.0,23296.0,3041.0,779.0,23.196033562166285
13208,22353.0,33.7,32526.0,18081.0,7587.0,1408.0,33.941752784861094
13209,13492.0,42.2,52218.0,26431.0,1148.0,455.0,8.508745923510228
13210,27737.0,21.2,25229.0,16129.0,8344.0,1005.0,30.08256119984137
13211,6515.0,37.2,44579.0,20942.0,1058.0,690.0,16.239447429009978
13212,20417.0,43.7,51997.0,28107.0,1667.0,981.0,8.16476465690356
13214,9032.0,34.1,68424.0,30054.0,647.0,398.0,7.16341895482728
13215,15646.0,44.8,82421.0,38575.0,577.0,161.0,3.6878435382845454
13219,14955.0,44.9,59590.0,31487.0,815.0,774.0,5.449682380474758
13224,8628.0,40.1,51591.0,30566.0,1488.0,458.0,17.2461752433936
13290,0.0,-666666666.0,-666666666.0,-666666666.0,0.0,0.0,
13301,84.0,54.7,74107.0,41857.0,0.0,0.0,0.0
13302,1795.0,40.3,48594.0,19969.0,387.0,26.0,21.559888579387188
13303,1160.0,48.2,64107.0,32429.0,68.0,12.0,5.862068965517241
13304,1691.0,46.3,80469.0,38671.0,234.0,44.0,13.837965700768775
13305,469.0,30.3,90000.0,25341.0,4.0,48.0,0.8528784648187633
13308,2695.0,49.1,40585.0,25290.0,509.0,132.0,18.88682745825603
13309,5755.0,42.9,53829.0,25637.0,819.0,83.0,14.23110338835795
13310,481.0,43.8,48188.0,20193.0,36.0,0.0,7.484407484407485
13312,492.0,48.3,40882.0,28290.0,60.0,87.0,12.195121951219512
13313,525.0,32.2,38438.0,16412.0,149.0,10.0,28.38095238095238
13314,664.0,37.2,43542.0,21331.0,131.0,13.0,19.728915662650603
13315,1400.0,44.6,49861.0,21807.0,199.0,3.0,14.214285714285714
33980,11849.0,60.9,42619.0,28128.0,1184.0,19.0,9.99240442231412
33981,9857.0,59.6,46472.0,29768.0,1192.0,0.0,12.092928883027291
33982,10528.0,49.7,43342.0,21761.0,1319.0,16.0,12.528495440729483
33983,15376.0,53.0,48508.0,25236.0,1730.0,12.0,11.251300728407909
33990,31557.0,44.3,47374.0,22047.0,4292.0,14.0,13.600785879519599
33991,18626.0,43.9,52345.0,22670.0,2624.0,17.0,14.087834210243745
33993,22468.0,39.5,52099.0,23346.0,4282.0,146.0,19.058216129606553
34101,0.0,-666666666.0,-666666666.0,-666666666.0,0.0,0.0,
34102,11464.0,60.9,69464.0,84720.0,1451.0,90.0,12.657013258897418
34103,12247.0,63.4,75926.0,67841.0,914.0,78.0,7.463052176043113
34104,24757.0,49.8,45818.0,26524.0,4232.0,15.0,17.094155188431554
34105,15685.0,57.3,76360.0,57912.0,1508.0,11.0,9.614281160344278
34108,16548.0,62.9,75795.0,69625.0,1157.0,30.0,6.991781484167271
34109,24767.0,50.7,55443.0,44913.0,1702.0,89.0,6.872047482537247
34110,22052.0,62.7,71402.0,51670.0,1269.0,27.0,5.754580083439143
34112,24979.0,56.4,45795.0,28240.0,3137.0,26.0,12.558549181312303
34113,18523.0,48.2,46190.0,30530.0,2840.0,0.0,15.332289585920208
34114,14319.0,60.1,55756.0,33387.0,2158.0,51.0,15.070884838326698
34116,34956.0,31.6,43463.0,16758.0,8686.0,96.0,24.8483808216043
34117,15015.0,40.9,59127.0,21727.0,1354.0,15.0,9.017649017649017
34119,28297.0,50.6,73529.0,45859.0,1881.0,0.0,6.647347775382549
34120,28748.0,37.3,72881.0,31555.0,1692.0,19.0,5.885626826213998
34134,13425.0,66.5,68800.0,69354.0,876.0,0.0,6.5251396648044695
34135,41640.0,50.7,53808.0,32975.0,8439.0,0.0,20.26657060518732
34141,55.0,43.0,-666666666.0,,28.0,0.0,50.90909090909091
34142,29450.0,26.6,28365.0,10128.0,11219.0,79.0,38.09507640067912
34145,17148.0,64.6,73304.0,57808.0,1275.0,7.0,7.435269419174248
34201,3806.0,64.4,89045.0,59227.0,30.0,0.0,0.7882291119285338
34202,21871.0,47.4,89362.0,44595.0,1778.0,0.0,8.129486534680627
34203,36866.0,44.5,47917.0,24858.0,6803.0,106.0,18.453317419844844
34205,29855.0,42.7,34155.0,20550.0,6600.0,955.0,22.106849773907218
34207,33683.0,45.1,34713.0,19279.0,8086.0,325.0,24.00617522192204
34208,37714.0,35.1,39723.0,18470.0,9688.0,458.0,25.68807339449541
34209,33345.0,53.3,53852.0,30354.0,2826.0,183.0,8.475033738191632
34210,16271.0,50.1,45250.0,26297.0,1805.0,31.0,11.093356278040686
34211,4627.0,52.5,89547.0,45672.0,325.0,25.0,7.023989626107629
34212,16032.0,45.0,91958.0,35645.0,716.0,0.0,4.466067864271457
34215,477.0,68.1,69492.0,43941.0,24.0,15.0,5.031446540880503
34216,1224.0,61.3,47917.0,35620.0,90.0,44.0,7.352941176470588
34217,4991.0,63.1,51326.0,45345.0,777.0,373.0,15.568022440392706
34219,20609.0,44.3,76427.0,30880.0,902.0,66.0,4.376728613712456
34221,40753.0,44.2,44090.0,23784.0,6846.0,418.0,16.79876328123083
34222,10843.0,60.7,38396.0,27083.0,1195.0,11.0,11.020935165544591
34223,16882.0,63.5,49502.0,33795.0,1555.0,155.0,9.210993958061842
34224,15690.0,60.0,39882.0,25327.0,2302.0,30.0,14.67176545570427
34228,7072.0,70.8,89087.0,93971.0,534.0,30.0,7.550904977375565
34229,7647.0,60.0,77772.0,49851.0,504.0,40.0,6.590819929384073
34231,29042.0,51.0,47127.0,35143.0,3508.0,480.0,12.07905791612148
34232,33261.0,46.1,52737.0,27677.0,3456.0,147.0,10.390547488049066
34233,17849.0,51.2,56915.0,33296.0,1561.0,79.0,8.745587988122583
34234,20519.0,44.2,31605.0,20683.0,5352.0,509.0,26.08314245333593
34235,13716.0,52.6,51776.0,35651.0,1330.0,21.0,9.696704578594343
34236,11843.0,62.4,51028.0,55047.0,1700.0,272.0,14.354470995524782
34237,17264.0,40.9,41305.0,21477.0,2857.0,231.0,16.548887859128822
34238,18606.0,65.6,63203.0,46662.0,1402.0,14.0,7.535203697731914
34239,15310.0,48.6,49199.0,34915.0,1874.0,361.0,12.24036577400392
34240,11227.0,49.4,75639.0,39318.0,674.0,0.0,6.00338469760399
34241,14052.0,50.5,68074.0,38768.0,866.0,0.0,6.162823797324224
34242,8025.0,63.0,86610.0,70957.0,568.0,228.0,7.077881619937695
34243,27819.0,51.9,61885.0,33864.0,2101.0,185.0,7.552392249901147
34251,5348.0,43.1,69647.0,28590.0,851.0,50.0,15.912490650710547
34266,31543.0,37.0,34521.0,15482.0,9519.0,175.0,30.17785245537837
34268,25.0,-666666666.0,-666666666.0,,0.0,0.0,0.0
34269,3498.0,64.3,39481.0,24819.0,623.0,8.0,17.81017724413951
34275,17377.0,58.8,49768.0,36608.0,1602.0,110.0,9.219082695517063
34285,18361.0,68.8,47617.0,41184.0,1413.0,157.0,7.6956592778171125
34286,21428.0,37.4,63019.0,23971.0,2505.0,0.0,11.690311741646443
34287,24274.0,58.3,42782.0,24143.0,2415.0,10.0,9.948916536211584
34288,10749.0,44.6,44559.0,27207.0,2381.0,0.0,22.15089775793097
34289,2042.0,53.1,42451.0,30865.0,196.0,0.0,9.59843290891283
34291,5533.0,43.5,50994.0,23813.0,413.0,0.0,7.464305078619194
34292,15536.0,64.3,58610.0,35401.0,1172.0,90.0,7.543769309989702
34293,34343.0,58.5,50185.0,30515.0,2835.0,29.0,8.254957342107563
34420,15004.0,43.2,37113.0,21895.0,2620.0,10.0,17.462010130631832
34428,9195.0,47.8,35493.0,21934.0,2198.0,89.0,23.904295812941815
34429,6961.0,57.7,41715.0,29614.0,1318.0,0.0,18.93406119810372
34431,7883.0,51.3,32469.0,19858.0,2031.0,57.0,25.764302930356465
34432,12828.0,54.4,39611.0,21004.0,2645.0,23.0,20.61895852821952
34433,5060.0,53.7,44653.0,26274.0,456.0,13.0,9.011857707509881
34434,8089.0,50.7,48629.0,22840.0,952.0,13.0,11.769069106193596
34436,7589.0,53.7,31458.0,21026.0,1195.0,48.0,15.746475161417841
34442,15025.0,60.5,42772.0,26071.0,2513.0,210.0,16.725457570715474
34445,0.0,-666666666.0,-666666666.0,-666666666.0,0.0,0.0,
34446,16901.0,62.3,39085.0,23453.0,2020.0,0.0,11.951955505591386
34448,10204.0,54.4,31243.0,19713.0,2716.0,0.0,26.61701293610349
34449,2560.0,55.6,30833.0,20089.0,686.0,53.0,26.796875
34450,10510.0,54.8,36590.0,30637.0,1621.0,78.0,15.423406279733587
34452,11268.0,52.0,35290.0,20796.0,2061.0,14.0,18.29073482428115
34453,10915.0,50.4,41560.0,22226.0,1975.0,128.0,18.09436555199267
34461,10262.0,56.4,40708.0,24019.0,1309.0,27.0,12.755798090040928
34465,17491.0,55.8,36941.0,24241.0,3552.0,36.0,20.30758675890458
34470,18580.0,42.2,31341.0,19348.0,4087.0,211.0,21.996770721205596
34471,23968.0,43.8,49225.0,29623.0,3752.0,426.0,15.654205607476635
34472,28087.0,38.9,34803.0,17382.0,6339.0,50.0,22.569160109659272
34473,19533.0,40.9,41650.0,17724.0,3412.0,65.0,17.467874878410896
34474,16210.0,35.9,38639.0,22812.0,2426.0,180.0,14.966070326958668
34475,13552.0,34.1,24542.0,12193.0,4562.0,135.0,33.662927981109796
34476,22517.0,57.0,47655.0,24524.0,2274.0,19.0,10.099036283696762
34479,13031.0,44.3,39231.0,20252.0,2404.0,63.0,18.44831555521449
34480,20024.0,39.9,53526.0,25801.0,2290.0,7.0,11.436276468238114
34481,17908.0,66.3,38877.0,25259.0,2532.0,0.0,14.138932320750502
34482,23058.0,40.5,37807.0,18324.0,4673.0,0.0,20.266285020383382
34484,3818.0,44.2,51003.0,25927.0,339.0,8.0,8.878994237820848
34488,10372.0,54.8,29403.0,17098.0,2134.0,38.0,20.57462398765908
34491,25209.0,63.4,43201.0,25645.0,2908.0,12.0,11.53556269586259
34498,514.0,64.2,41250.0,24307.0,75.0,16.0,14.591439688715953
34601,21410.0,48.3,36326.0,20156.0,4754.0,185.0,22.20457730032695
34602,7118.0,46.1,39375.0,20558.0,1896.0,14.0,26.636695701039617
34604,10304.0,42.9,45324.0,21113.0,1462.0,77.0,14.188664596273291
34606,26117.0,55.1,36356.0,21207.0,4270.0,17.0,16.349504154382203
34607,8430.0,55.6,46127.0,29337.0,1200.0,47.0,14.234875444839858
34608,32628.0,44.1,37978.0,18520.0,6221.0,33.0,19.06644599730293
34609,38684.0,44.9,48416.0,22494.0,4115.0,53.0,10.63747285699514
34610,12527.0,44.9,40756.0,20096.0,2771.0,19.0,22.120220324099943
34613,17308.0,59.0,40661.0,24917.0,1814.0,27.0,10.480702565287729
34614,6832.0,44.2,48300.0,20465.0,680.0,0.0,9.953161592505856
34637,8014.0,41.3,80146.0,30153.0,411.0,0.0,5.1285250811080605
34638,23962.0,34.2,77676.0,31970.0,1297.0,61.0,5.412736833319422
34639,25779.0,41.0,65766.0,29191.0,1350.0,11.0,5.23682066798557
34652,24037.0,48.1,32283.0,22508.0,5051.0,225.0,21.013437617007114
34653,32273.0,46.2,34446.0,19302.0,6663.0,94.0,20.645741021906858
