Zipcode,Population,Median Age,Household Income,Per Capita Income,Poverty Count,State,Poverty Rate
00624,23945.0,36.0,16764.0,7650.0,13449.0,270.0,56.166214240968884
00627,33481.0,39.1,17206.0,9271.0,16173.0,244.0,48.305008810967415
00631,1689.0,43.8,7948.0,6054.0,1131.0,7.0,66.9626998223801
00637,24013.0,40.6,14877.0,8638.0,11762.0,223.0,48.98180152417441
00638,17795.0,39.4,12486.0,7114.0,10824.0,287.0,60.826074740095535
00641,28925.0,40.8,16181.0,8000.0,14982.0,503.0,51.79602420051858
00646,38292.0,38.9,27967.0,14416.0,13816.0,380.0,36.080643476444166
00647,5711.0,45.9,13312.0,7500.0,3370.0,72.0,59.00893013482752
00650,14569.0,37.7,15807.0,7242.0,8047.0,128.0,55.23371542315876
00652,3893.0,39.5,19497.0,10686.0,1785.0,31.0,45.851528384279476
00653,12125.0,38.4,13175.0,7070.0,7877.0,178.0,64.96494845360824
00656,19996.0,39.2,14828.0,7845.0,11725.0,257.0,58.63672734546909
00659,41327.0,39.8,18480.0,10116.0,18400.0,92.0,44.52295109734556
00660,16678.0,44.6,20589.0,11432.0,6013.0,400.0,36.05348363113083
00662,41986.0,40.0,16291.0,8663.0,22650.0,254.0,53.94655361310913
00664,15693.0,35.8,15749.0,7218.0,9284.0,254.0,59.16013509207927
00667,24492.0,43.4,12736.0,7142.0,14579.0,220.0,59.5255593663237
00669,27063.0,40.3,12552.0,7994.0,15378.0,554.0,56.82296862875513
00670,9087.0,39.4,13209.0,6901.0,5238.0,220.0,57.6427863981512
00674,41545.0,40.3,18549.0,10204.0,19077.0,486.0,45.918883138765196
00676,38488.0,37.5,14149.0,7636.0,21641.0,486.0,56.22791519434629
00677,14755.0,43.7,17881.0,9472.0,7068.0,118.0,47.902405964079975
00678,26490.0,39.6,15208.0,8384.0,14935.0,295.0,56.379765949414875
00680,50628.0,40.4,14575.0,9596.0,25140.0,2052.0,49.656316662716286
00682,32433.0,36.5,15804.0,10820.0,17138.0,746.0,52.841241944932634
00683,32058.0,42.6,15198.0,9599.0,15961.0,486.0,49.787884459417306
00685,40102.0,41.7,13840.0,7577.0,22601.0,639.0,56.3587850980001
00687,32087.0,36.0,17649.0,8294.0,16601.0,400.0,51.7374637703743
00688,12797.0,40.1,14697.0,7930.0,6578.0,141.0,51.402672501367505
00690,5328.0,41.1,20668.0,12086.0,2138.0,125.0,40.127627627627625
00692,36700.0,36.6,18593.0,10594.0,17217.0,522.0,46.91280653950954
00693,57428.0,39.4,17624.0,9622.0,26396.0,965.0,45.96364142926795
00694,66.0,70.7,10550.0,6235.0,56.0,0.0,84.84848484848484
00698,38502.0,41.4,14734.0,8016.0,19116.0,618.0,49.64936886395512
00703,27797.0,39.0,15276.0,9477.0,14346.0,320.0,51.60988595891643
00704,8390.0,32.8,14528.0,7940.0,4229.0,105.0,50.405244338498214
00705,24387.0,40.0,17893.0,9133.0,11623.0,235.0,47.66063886496904
00707,11506.0,42.6,18815.0,8552.0,6431.0,162.0,55.892577785503214
00714,18640.0,37.9,16538.0,7699.0,9820.0,404.0,52.682403433476395
00715,3692.0,41.2,12229.0,6434.0,2558.0,61.0,69.28494041170097
00716,29351.0,41.2,18595.0,13606.0,14031.0,298.0,47.80416340158768
00717,17958.0,35.6,11597.0,9079.0,10567.0,857.0,58.842855551843186
00718,26460.0,36.4,18906.0,9789.0,13311.0,175.0,50.30612244897959
00719,30094.0,37.8,19247.0,9852.0,14219.0,304.0,47.248620987572274
00720,22148.0,36.7,14845.0,7159.0,12672.0,188.0,57.21509842875203
00723,18135.0,42.7,13975.0,8127.0,10279.0,345.0,56.680452164323135
00725,83479.0,39.7,20072.0,12196.0,34917.0,1361.0,41.82728590423939
00727,57079.0,38.2,30890.0,16147.0,17293.0,360.0,30.2966064577165
00728,41245.0,37.1,18099.0,9069.0,19075.0,290.0,46.24803006425021
00729,52897.0,38.0,20805.0,10656.0,22421.0,229.0,42.38614666238161
00730,33899.0,40.4,15046.0,10380.0,18173.0,1045.0,53.609251010354285
00731,14988.0,39.8,16171.0,9064.0,8384.0,162.0,55.93808380037363
00735,12798.0,40.5,20204.0,10609.0,5611.0,175.0,43.84278793561494
00736,49841.0,40.3,20571.0,12183.0,21718.0,817.0,43.57456712345258
00738,32409.0,39.9,19809.0,10913.0,13975.0,421.0,43.12073806658644
00739,37558.0,38.2,21818.0,11314.0,15486.0,353.0,41.23222748815166
00740,1503.0,37.7,14500.0,7999.0,891.0,78.0,59.2814371257485
00741,5042.0,41.0,20363.0,9255.0,2296.0,124.0,45.537485124950415
00745,53395.0,39.5,23344.0,10758.0,19488.0,522.0,36.49779941942129
00751,22110.0,38.6,16177.0,8562.0,12228.0,351.0,55.305291723202174
00754,39218.0,39.5,16927.0,10663.0,18266.0,679.0,46.5755520424295
00757,22732.0,36.0,15295.0,9545.0,11449.0,321.0,50.36512405419673
00765,8801.0,43.5,17604.0,9881.0,3148.0,120.0,35.76866265197137
00766,24489.0,37.1,18670.0,8706.0,12406.0,335.0,50.65947976642574
00767,35734.0,40.7,16342.0,8532.0,17641.0,410.0,49.367549112889684
00769,39630.0,38.7,18578.0,9760.0,19373.0,664.0,48.884683320716626
00771,38132.0,37.6,19982.0,9829.0,18161.0,127.0,47.62666526801637
00772,21096.0,36.6,15725.0,7607.0,11697.0,177.0,55.44653014789534
00773,19237.0,39.6,19658.0,10617.0,8450.0,164.0,43.92576805115143
00775,1493.0,33.2,20221.0,9914.0,679.0,28.0,45.478901540522436
00777,40398.0,37.2,19249.0,9467.0,19651.0,185.0,48.643497202831824
00778,46990.0,37.7,31070.0,16238.0,15141.0,288.0,32.221749308363485
00780,11597.0,39.2,20985.0,14145.0,4518.0,93.0,38.95835129774942
00782,18544.0,37.6,12752.0,6882.0,11249.0,409.0,60.661130284728216
00783,34702.0,37.3,14465.0,7762.0,19587.0,299.0,56.44343265517838
00784,41993.0,36.9,15383.0,9123.0,21434.0,569.0,51.04184030671779
00786,287.0,65.2,-666666666.0,14671.0,46.0,0.0,16.027874564459932
00791,50515.0,40.3,19269.0,11170.0,22607.0,490.0,44.75304365040087
00794,29635.0,34.7,14785.0,7379.0,17784.0,304.0,60.01012316517631
00795,45852.0,37.1,20459.0,10003.0,21734.0,688.0,47.40033150135218
00901,6541.0,41.7,16612.0,26131.0,2816.0,512.0,43.0515211741324
00906,76.0,41.3,-666666666.0,55538.0,5.0,0.0,6.578947368421052
00907,17472.0,47.5,31836.0,36291.0,4561.0,1371.0,26.104624542124544
00909,5563.0,38.4,16219.0,12808.0,2985.0,488.0,53.65809814848104
00911,7227.0,48.7,29325.0,28657.0,2155.0,430.0,29.818735298187352
00912,5758.0,42.6,20663.0,15395.0,2289.0,324.0,39.75338659256686
00913,8333.0,27.1,6989.0,8087.0,6415.0,1417.0,76.98307932317293
00915,28173.0,38.9,13573.0,8810.0,16920.0,2583.0,60.057501863486316
00917,19005.0,45.3,13913.0,12866.0,10293.0,974.0,54.1594317284925
00918,16400.0,42.0,21030.0,20556.0,6773.0,992.0,41.298780487804876
00920,17576.0,44.0,25591.0,14263.0,5796.0,1784.0,32.97678652708238
00921,36104.0,37.1,18334.0,11886.0,16497.0,687.0,45.69299800576113
00923,25745.0,39.8,14631.0,10920.0,14130.0,1127.0,54.88444358127792
00924,54062.0,37.7,18535.0,11850.0,25640.0,831.0,47.42702822685065
00925,6924.0,31.6,10247.0,10511.0,4090.0,578.0,59.06990179087233
00926,101337.0,41.4,32583.0,21693.0,30283.0,1177.0,29.883458164342738
00927,14229.0,45.2,32083.0,25057.0,3816.0,227.0,26.818469323213158
00934,67.0,38.7,66063.0,51703.0,0.0,12.0,0.0
00936,893.0,52.5,-666666666.0,8502.0,0.0,0.0,0.0
00949,77458.0,38.4,25226.0,12656.0,27562.0,867.0,35.58315474192466
00950,0.0,-666666666.0,-666666666.0,-666666666.0,0.0,0.0,
00951,8.0,-666666666.0,-666666666.0,,8.0,0.0,100.0
00952,9078.0,41.1,16577.0,9257.0,3837.0,146.0,42.26701916721745
00953,72712.0,36.6,29793.0,14042.0,22188.0,152.0,30.51490813070745
00956,71602.0,39.6,22432.0,11296.0,27492.0,380.0,38.39557554258261
00957,42155.0,38.8,23886.0,12442.0,15785.0,468.0,37.445142924919935
00959,48349.0,40.2,28215.0,15518.0,14437.0,869.0,29.85997642143581
00960,2429.0,33.2,-666666666.0,6539.0,18.0,0.0,0.7410456978180321
00961,30655.0,42.1,28203.0,16501.0,8895.0,262.0,29.01647365845702
00962,20509.0,36.6,15782.0,9157.0,11245.0,569.0,54.829587010580724
